temperature,humidity,wind_speed,rainfall,drought_index,ndvi,slope,elevation,distance_to_road,population_density,month,is_dry_season,fire_occurred
37.95,36.38,28.03,2.864,27.8,0.1854,41.94,654.2,9.17,50.8,8,1,1
20.25,52.78,4.75,1.114,375.0,0.54,30.53,1861.6,8.38,110.3,6,1,1
44.3,77.7,10.02,0.39,318.9,0.5731,37.2,1963.5,14.19,383.2,6,1,1
31.07,72.85,20.67,0.195,109.5,0.1232,12.2,1023.7,20.32,184.4,6,1,1
30.38,64.87,10.31,0.677,550.1,0.5587,24.47,990.7,27.87,82.9,4,1,1
36.18,23.24,43.83,0.442,794.3,0.7708,43.71,1661.6,4.33,251.7,5,1,1
38.41,56.5,7.91,1.06,316.5,0.6779,14.34,278.8,11.95,326.1,3,0,1
32.98,17.43,22.78,5.09,499.6,0.2049,7.22,1852.3,2.1,22.4,9,1,1
14.48,42.08,30.28,1.283,770.4,0.574,22.99,155.1,22.78,145.8,11,0,1
21.84,45.15,34.59,3.31,665.2,0.6378,17.45,516.9,13.49,404.7,2,0,1
42.48,13.38,19.15,1.579,370.8,0.1298,7.18,1677.2,21.24,260.1,11,0,1
17.86,33.29,43.45,0.967,590.0,0.7843,39.98,290.9,9.73,17.7,7,1,1
23.03,91.23,28.42,2.892,102.5,0.825,44.58,2431.0,25.35,141.0,1,0,0
25.12,91.06,21.98,0.956,409.7,0.7804,25.59,2177.6,16.09,319.6,10,0,0
25.38,39.95,3.36,3.045,223.2,0.7597,34.86,1584.4,28.31,99.7,12,0,1
31.45,13.66,23.23,0.517,128.9,0.696,38.66,2056.7,2.46,413.7,7,1,1
43.01,25.22,41.04,0.207,341.0,0.6067,31.54,2224.6,15.48,338.3,2,0,1
18.42,43.34,30.73,2.9,104.8,0.6429,1.99,685.7,23.02,235.7,5,1,0
14.25,90.56,41.61,1.328,559.2,0.7451,7.09,2131.1,18.04,457.8,1,0,0
16.91,22.0,24.7,3.299,365.0,0.63,3.19,527.2,0.79,195.9,5,1,1
41.04,74.9,5.92,4.167,424.9,0.3622,0.44,1062.7,29.17,117.5,11,0,0
32.6,19.24,0.68,0.083,117.1,0.4008,13.77,1417.7,9.02,330.7,4,1,1
20.01,93.41,15.16,1.043,111.8,0.8176,17.66,1799.0,7.55,286.6,1,0,0
38.56,42.44,34.9,0.705,466.7,0.1137,10.85,123.8,14.62,167.6,12,0,1
40.15,75.89,39.51,1.475,788.0,0.6591,2.91,761.7,16.31,171.8,1,0,1
39.63,39.12,14.79,2.367,77.0,0.8638,23.84,1540.9,23.01,199.1,7,1,1
42.16,63.35,24.78,0.494,228.6,0.665,12.3,925.6,11.86,145.6,3,0,1
18.83,26.32,21.06,1.221,695.6,0.8951,35.82,1948.8,13.25,355.1,10,0,1
36.43,22.41,20.53,1.85,57.8,0.65,0.36,1646.5,16.1,325.7,12,0,1
26.12,89.74,11.57,0.217,700.7,0.1275,37.91,624.3,11.89,220.4,9,1,1
39.47,88.0,6.82,2.524,419.4,0.7616,42.96,407.5,27.44,198.9,9,1,1
35.5,85.43,9.83,1.398,326.6,0.3277,32.23,1591.2,25.55,182.5,12,0,1
37.18,63.16,2.77,4.48,247.7,0.4568,33.01,1153.6,13.7,141.7,10,0,0
32.97,78.7,9.91,0.622,237.7,0.3497,42.01,463.9,0.11,42.8,11,0,0
16.21,15.87,0.46,0.172,244.6,0.3148,9.41,849.6,27.04,134.1,9,1,1
29.08,38.46,31.36,1.059,707.8,0.4451,44.76,792.5,3.82,160.6,1,0,1
44.46,36.66,15.82,0.135,579.0,0.403,34.81,314.9,7.41,273.8,12,0,1
42.81,64.03,48.66,5.236,535.8,0.6067,32.7,1389.9,4.66,386.9,4,1,1
11.51,40.26,9.69,0.059,639.0,0.7505,16.25,1920.9,5.48,197.9,1,0,0
15.77,22.62,17.29,2.101,205.7,0.3377,24.56,1459.9,24.11,472.4,1,0,0
14.61,60.7,17.89,1.117,494.4,0.271,29.43,2074.4,17.43,413.7,9,1,0
35.41,79.22,0.42,0.69,368.1,0.6335,27.92,362.5,28.69,492.4,5,1,1
38.62,42.48,41.96,0.102,626.0,0.6363,31.72,1117.2,7.02,438.1,1,0,1
17.47,21.24,1.6,1.46,247.4,0.8209,3.71,1543.1,14.62,308.4,11,0,0
27.7,26.72,47.01,1.32,514.5,0.1128,16.0,1706.2,29.33,299.2,3,0,1
39.42,30.19,44.6,0.495,705.8,0.7824,19.53,1754.7,24.81,64.8,7,1,1
35.65,35.49,26.78,3.616,321.7,0.5168,11.73,1836.0,21.89,361.2,2,0,1
28.98,64.64,27.18,0.544,53.3,0.597,7.77,1646.0,5.75,300.1,4,1,0
30.66,61.08,32.69,0.896,412.8,0.1731,6.25,280.9,23.11,253.5,2,0,1
27.79,69.17,19.35,1.177,276.8,0.4461,16.49,1753.5,10.49,346.6,9,1,1
20.41,40.81,32.36,0.158,537.8,0.2818,22.2,1825.7,15.96,222.0,12,0,1
29.78,80.04,2.24,4.036,760.8,0.3034,2.83,2484.0,18.31,261.9,9,1,0
34.11,27.35,2.7,0.704,388.5,0.5033,42.59,1748.7,18.32,199.2,12,0,1
40.57,49.87,22.86,0.126,373.0,0.75,34.44,1732.7,21.82,358.7,7,1,1
32.27,78.08,27.48,0.735,523.7,0.695,32.89,1311.3,19.88,438.3,7,1,1
36.64,25.31,44.39,1.375,82.8,0.5728,7.78,2176.4,2.14,420.4,2,0,1
15.6,19.34,5.23,1.081,202.8,0.5315,27.17,2492.2,13.77,393.0,12,0,0
26.15,85.11,41.13,1.779,735.2,0.4418,23.84,1958.7,19.95,6.9,10,0,1
10.33,39.15,10.5,0.086,536.0,0.8782,44.21,1550.6,8.95,455.9,12,0,0
18.63,68.13,19.7,0.502,10.8,0.5482,33.65,243.4,9.46,137.4,8,1,0
35.43,12.15,15.83,2.566,163.7,0.3032,25.91,1830.5,3.82,444.0,1,0,1
44.71,68.65,20.01,0.125,546.3,0.2841,38.29,1786.0,12.62,98.5,8,1,1
13.47,36.87,7.52,2.902,611.5,0.5891,6.98,1950.1,29.61,219.8,5,1,1
24.05,14.74,25.18,0.145,671.9,0.5183,0.68,355.2,8.63,374.7,4,1,1
38.0,61.83,40.08,2.698,233.7,0.1062,31.06,1651.6,15.99,320.1,10,0,0
17.14,30.47,22.08,0.671,744.8,0.7641,4.42,774.5,22.32,208.0,2,0,0
29.43,42.88,24.53,1.421,442.4,0.6633,5.19,1912.7,0.5,339.3,3,0,1
35.66,16.85,42.44,0.249,557.2,0.6295,33.51,638.9,27.02,274.5,10,0,1
31.56,22.51,35.3,0.103,477.4,0.155,12.17,1725.7,11.66,137.9,2,0,1
16.58,35.33,24.52,0.365,98.2,0.3896,28.29,772.7,26.09,323.2,11,0,1
22.44,17.63,12.88,0.205,770.5,0.8483,41.28,72.0,1.26,102.1,12,0,1
37.43,87.42,44.25,0.562,98.3,0.7901,14.24,1601.7,4.46,347.0,4,1,1
29.4,10.51,28.85,1.084,203.9,0.3284,9.77,327.5,9.74,1.6,3,0,1
10.18,51.13,11.06,1.333,650.9,0.2256,4.8,1665.3,10.43,274.4,5,1,0
36.63,20.48,13.46,2.34,494.9,0.4593,5.87,2317.7,25.45,200.5,7,1,1
11.24,36.15,40.16,1.602,670.5,0.3847,2.8,2424.7,0.43,151.6,9,1,1
36.1,88.72,2.21,1.408,412.6,0.6458,3.94,628.0,19.27,257.9,5,1,0
17.09,23.74,49.6,0.796,301.6,0.8731,19.44,2032.7,4.03,322.7,8,1,1
43.53,92.1,6.52,0.963,737.5,0.3904,14.44,916.2,24.71,482.7,2,0,1
22.88,27.49,39.8,0.803,29.0,0.1498,31.8,2256.1,23.38,416.5,6,1,1
21.44,73.03,19.74,2.769,684.9,0.8181,39.16,1979.3,15.05,358.6,8,1,0
15.21,56.47,24.61,0.392,184.7,0.1304,35.31,231.1,6.46,239.5,9,1,1
20.7,85.18,44.03,0.009,679.0,0.8622,23.88,1047.5,19.07,196.1,11,0,1
40.68,57.09,20.65,1.58,111.4,0.6317,4.61,876.4,4.77,16.3,4,1,1
44.87,55.44,26.87,0.339,464.2,0.8534,31.94,1973.7,5.78,179.5,4,1,1
22.89,26.61,2.46,3.312,710.5,0.2597,16.33,1055.2,18.84,424.2,7,1,1
25.7,24.13,0.12,2.939,378.8,0.1326,3.85,1727.2,29.74,192.0,4,1,1
35.27,87.9,12.24,0.12,597.3,0.4906,37.91,1526.0,26.74,230.8,5,1,1
41.02,37.87,34.03,0.169,643.7,0.4605,15.22,2440.3,17.83,135.9,2,0,1
30.76,41.63,6.06,1.025,589.2,0.3652,9.82,2347.6,16.2,137.1,2,0,1
23.7,74.59,5.69,1.409,740.3,0.8661,39.22,1097.9,29.95,30.9,11,0,1
24.44,38.8,20.55,0.482,357.5,0.7581,40.6,1822.8,16.47,306.9,10,0,1
34.35,90.93,32.39,1.892,138.5,0.6293,15.25,2082.2,12.66,224.0,5,1,1
10.11,72.72,35.6,1.355,38.2,0.2303,15.97,2252.3,27.3,303.0,12,0,0
31.69,60.78,8.92,0.589,197.2,0.6875,26.08,216.9,7.1,273.4,10,0,1
22.44,84.88,3.98,0.039,114.6,0.6816,33.0,790.1,3.02,399.4,10,0,0
37.8,14.22,47.02,2.08,446.4,0.4401,2.84,834.6,19.06,375.5,2,0,1
13.25,31.85,13.03,0.363,148.0,0.8398,26.7,1114.4,2.97,385.7,12,0,0
30.59,49.53,42.67,2.698,31.1,0.2336,42.88,464.7,11.26,249.6,6,1,1
26.83,29.29,43.17,0.818,28.8,0.3139,11.79,1265.7,12.76,176.9,12,0,1
32.48,73.23,38.63,1.291,665.3,0.1506,40.9,1674.9,16.47,466.7,6,1,1
12.27,88.13,8.44,3.095,473.2,0.7364,42.76,1268.5,29.75,27.1,12,0,0
30.3,46.02,41.09,2.988,286.5,0.5974,12.11,1681.2,6.71,76.3,8,1,1
29.65,39.08,38.46,0.697,715.4,0.352,33.94,212.8,11.34,209.8,12,0,1
29.62,91.73,29.84,0.351,56.2,0.2311,10.74,2196.2,4.05,307.0,1,0,0
31.12,47.81,16.86,2.238,784.3,0.1321,33.19,2350.7,18.27,4.1,7,1,1
33.68,51.57,13.13,0.851,493.0,0.2334,35.88,1563.9,21.86,359.7,12,0,1
38.17,39.89,6.09,0.32,146.8,0.4626,11.12,2209.4,14.51,279.4,7,1,1
19.44,87.31,25.49,3.522,543.3,0.2977,32.21,372.0,7.45,242.4,9,1,0
38.88,58.36,29.26,0.331,610.7,0.3072,36.54,2003.7,18.66,211.7,4,1,1
27.44,74.78,17.97,0.039,343.5,0.8005,16.14,341.9,16.22,259.7,7,1,0
12.7,79.0,23.77,0.031,689.3,0.5121,7.55,1049.6,5.22,80.9,12,0,0
12.05,39.06,18.18,1.461,120.6,0.6834,4.14,843.4,12.23,54.4,6,1,0
21.7,46.86,32.05,1.626,223.1,0.1286,25.89,1484.7,13.11,144.8,4,1,0
37.47,82.12,45.06,0.559,74.8,0.3921,44.01,788.7,29.48,354.8,10,0,0
34.77,40.88,8.2,0.579,168.7,0.4833,37.03,1611.4,25.49,294.1,12,0,1
37.6,77.48,19.07,0.622,191.0,0.2491,19.61,950.1,22.06,240.1,8,1,1
28.1,89.98,7.04,1.71,734.1,0.1962,24.15,2158.9,26.67,285.8,3,0,0
25.41,62.97,31.25,0.09,62.5,0.7962,12.58,1603.0,22.09,279.6,8,1,1
15.16,73.04,36.44,3.97,341.9,0.8515,7.34,577.5,27.11,153.5,5,1,0
21.49,78.43,46.6,0.378,425.9,0.163,21.69,873.5,1.73,48.7,4,1,1
25.19,81.83,13.94,12.039,719.0,0.3792,20.86,2126.2,13.74,448.4,3,0,0
13.1,43.58,47.51,0.282,798.2,0.8666,23.49,996.9,22.43,300.0,12,0,1
17.72,14.36,3.16,2.215,602.7,0.1665,42.88,1362.7,17.54,348.9,10,0,0
30.94,44.16,30.15,0.379,776.6,0.6149,27.18,1639.9,5.34,232.0,7,1,1
35.75,67.27,2.86,0.126,629.7,0.8778,27.26,902.1,10.28,378.2,7,1,1
44.94,48.28,44.69,3.118,770.6,0.8826,5.76,770.2,9.6,292.2,6,1,1
42.66,73.66,26.49,2.936,565.8,0.477,44.84,1214.4,7.91,26.9,3,0,1
32.49,40.34,33.47,0.775,63.8,0.2302,34.78,576.5,10.36,445.0,9,1,1
24.74,63.95,41.58,1.818,321.5,0.2617,39.47,746.3,15.49,152.8,11,0,0
32.27,25.85,7.52,1.222,517.3,0.8117,18.64,202.1,25.66,68.9,2,0,1
37.5,73.7,1.93,2.876,280.6,0.8293,22.6,794.7,22.29,44.0,3,0,0
14.14,56.38,43.94,0.568,218.7,0.5863,23.49,835.7,25.07,360.2,1,0,0
24.35,27.35,15.75,1.112,461.9,0.7129,8.73,2406.5,26.52,352.0,7,1,1
39.39,34.81,6.45,0.996,746.8,0.6919,31.03,1494.8,12.54,350.1,2,0,1
23.43,73.63,23.42,0.655,28.0,0.6295,40.63,1979.1,10.45,457.9,10,0,0
30.02,51.02,29.92,3.331,615.4,0.7618,7.37,161.2,1.82,174.5,8,1,1
30.57,28.36,1.55,0.272,578.2,0.6483,3.88,311.0,27.92,280.6,9,1,1
16.46,92.22,13.74,0.243,771.2,0.5272,33.22,2045.6,2.07,309.7,12,0,0
22.68,70.79,1.64,1.29,744.6,0.2896,12.29,1577.7,22.26,489.7,11,0,1
21.71,91.36,21.02,1.607,609.8,0.6951,28.07,517.9,11.41,156.2,2,0,0
10.92,46.3,44.76,0.325,416.3,0.4788,31.31,1041.7,28.47,478.2,6,1,0
10.85,50.38,49.13,0.743,163.4,0.3358,14.49,1369.7,12.65,74.4,11,0,0
39.11,86.33,31.85,4.394,436.2,0.7416,36.68,2116.8,24.52,382.0,1,0,1
19.56,54.63,8.08,0.425,612.3,0.6574,24.75,198.0,8.55,316.4,8,1,1
28.13,70.12,45.29,1.656,716.5,0.8499,39.1,1512.0,9.04,408.4,5,1,1
20.46,31.43,25.81,2.021,631.8,0.2324,34.35,1806.7,17.91,14.3,9,1,0
42.92,47.97,7.69,0.892,156.2,0.6194,39.09,2445.8,29.94,39.1,3,0,1
19.08,20.49,46.09,4.16,479.7,0.2954,0.91,2027.5,15.58,34.8,2,0,1
25.04,27.51,37.87,2.001,265.7,0.8229,10.96,726.8,28.1,296.5,7,1,1
40.55,10.08,36.59,0.919,7.4,0.1796,4.05,1788.5,23.61,301.5,11,0,1
39.47,13.34,35.46,1.264,160.2,0.6249,19.89,1920.0,23.9,453.1,7,1,1
16.51,93.07,10.02,1.769,90.6,0.7329,40.05,1837.9,13.14,233.8,10,0,0
38.09,30.6,10.55,1.345,674.2,0.3839,21.04,2059.4,11.66,34.0,5,1,1
26.04,66.38,34.41,3.164,206.8,0.8633,38.24,2264.1,5.84,104.8,7,1,1
26.9,81.32,10.99,0.662,227.8,0.7806,14.72,291.2,28.92,4.0,12,0,0
14.67,56.81,21.93,0.535,767.9,0.3357,15.28,306.7,28.79,388.4,6,1,1
12.82,23.02,39.1,0.361,303.3,0.106,40.3,2001.2,22.44,407.8,9,1,0
35.48,71.89,39.2,0.058,7.7,0.3373,19.16,668.3,8.96,499.0,12,0,0
27.38,61.02,22.66,0.066,227.1,0.325,35.54,193.4,7.43,206.1,3,0,1
25.29,72.16,39.61,3.061,95.4,0.812,10.65,1033.0,29.66,9.6,4,1,0
35.53,75.43,41.93,1.702,82.2,0.8737,42.7,2058.7,2.09,117.4,9,1,1
36.79,92.91,32.74,1.621,62.0,0.1564,25.86,360.1,25.32,293.9,10,0,1
15.56,58.75,11.42,1.43,474.6,0.477,34.17,1696.0,10.73,481.0,8,1,0
31.36,39.04,13.7,2.838,151.5,0.5387,4.03,58.9,12.62,51.8,10,0,0
14.74,65.12,15.74,0.982,289.0,0.1743,22.17,318.9,24.98,60.8,6,1,0
36.3,15.82,5.84,3.065,689.6,0.402,40.55,909.6,2.81,350.9,12,0,1
32.99,86.28,13.66,0.668,339.5,0.3537,39.47,254.8,10.69,333.6,3,0,1
43.48,20.15,10.48,3.92,732.6,0.5288,2.11,2122.5,28.57,125.3,12,0,1
12.41,37.87,22.77,1.799,398.4,0.629,13.67,2167.0,21.0,406.6,9,1,0
12.0,79.34,45.42,0.446,319.1,0.6628,19.95,1901.1,22.67,64.4,9,1,1
19.88,60.77,5.22,1.245,600.3,0.2094,7.75,644.1,22.75,462.9,11,0,0
19.16,43.46,36.01,1.142,58.5,0.7504,32.85,1332.0,1.91,100.5,6,1,1
18.64,50.24,34.36,0.223,71.6,0.6428,8.3,501.3,6.18,40.7,2,0,0
41.72,82.64,4.79,1.342,521.6,0.8113,15.6,739.1,14.79,169.8,7,1,1
18.73,38.9,46.13,0.567,389.6,0.4595,29.85,1314.2,11.11,93.9,9,1,0
19.52,83.92,28.42,0.081,632.3,0.8151,21.69,1850.8,12.39,263.5,9,1,1
36.58,17.49,18.19,4.454,733.0,0.7926,33.24,281.9,23.47,343.4,3,0,1
25.74,76.03,37.83,1.539,310.7,0.4507,43.25,776.9,0.54,245.5,2,0,0
37.18,82.04,12.87,3.142,477.1,0.4049,5.24,2320.2,19.85,330.3,12,0,1
12.29,25.45,34.68,1.691,400.6,0.8462,31.93,1101.4,0.1,182.5,5,1,0
27.06,46.58,1.99,0.662,785.3,0.6721,10.37,2350.2,1.99,14.0,11,0,0
11.18,24.07,41.97,1.078,664.9,0.8426,18.65,2478.9,12.31,487.0,10,0,1
12.19,70.06,22.41,1.689,729.4,0.7376,1.48,1340.3,25.24,409.7,7,1,1
41.73,55.5,31.83,4.838,203.5,0.5874,6.12,755.7,4.44,36.7,3,0,1
14.87,64.0,11.06,0.439,618.0,0.1927,14.39,1987.4,16.68,224.6,12,0,1
28.63,26.7,33.85,3.119,212.4,0.3332,15.39,440.3,20.39,317.5,4,1,1
24.39,28.0,38.61,3.867,167.0,0.8751,40.48,667.5,6.96,95.3,10,0,0
22.16,13.53,23.66,1.665,755.4,0.3555,33.38,1973.0,15.42,289.0,2,0,1
41.49,37.38,30.89,4.016,15.4,0.1746,43.75,1112.4,27.35,266.8,12,0,1
10.76,57.58,22.82,0.761,772.3,0.666,26.96,543.8,15.42,104.1,12,0,0
33.23,82.92,44.7,4.587,119.4,0.6872,10.88,1645.3,4.8,70.6,11,0,1
43.72,66.69,24.89,1.82,655.6,0.3284,14.74,1845.3,18.87,379.5,10,0,1
29.61,47.01,42.09,0.064,220.7,0.3381,14.39,356.4,17.81,161.3,12,0,1
42.79,91.02,40.07,3.561,280.6,0.4751,14.69,728.6,0.91,122.0,2,0,1
11.83,71.14,20.53,0.994,173.4,0.1174,30.28,592.1,2.81,368.9,7,1,0
24.66,89.06,11.5,0.925,468.4,0.7315,23.89,980.6,4.79,368.0,2,0,1
19.11,54.84,20.3,1.254,278.5,0.3537,17.34,1920.4,4.18,138.2,1,0,1
35.58,32.01,41.31,0.243,525.9,0.783,6.71,1798.6,7.86,436.3,4,1,1
44.35,14.49,11.38,0.95,12.5,0.7421,1.0,1673.2,13.68,344.1,6,1,1
18.98,71.72,26.22,2.668,51.5,0.6291,9.85,65.4,11.21,172.9,10,0,0
32.9,20.31,40.3,0.023,79.7,0.3599,4.84,398.3,26.73,213.7,10,0,1
16.93,35.74,17.67,0.478,335.2,0.5131,35.35,597.1,18.4,363.4,4,1,1
29.79,55.26,32.11,0.004,651.8,0.4559,5.06,716.3,26.3,105.8,1,0,1
26.24,57.98,12.28,0.806,710.5,0.3711,32.59,408.7,15.86,234.4,1,0,1
44.02,61.05,5.46,1.955,195.8,0.7785,17.35,1055.3,2.79,326.8,9,1,1
31.3,24.13,39.72,2.405,459.5,0.4868,3.3,234.2,13.95,269.7,1,0,1
22.23,42.28,4.95,4.356,614.7,0.7662,36.57,1887.6,24.68,304.2,7,1,1
13.99,62.46,13.57,1.407,231.1,0.1842,26.08,1979.9,5.9,273.1,11,0,0
15.29,92.43,42.76,0.441,327.2,0.2128,10.61,1457.0,2.83,99.6,12,0,0
17.89,71.85,17.32,3.868,419.2,0.8819,40.26,269.8,9.95,205.1,12,0,0
18.78,88.42,48.65,2.24,107.9,0.5702,2.04,2230.7,11.73,266.0,12,0,0
39.77,74.79,48.99,1.281,20.8,0.5078,9.08,2415.8,9.26,390.0,7,1,1
29.64,60.3,13.41,1.784,122.2,0.5185,33.84,545.8,4.14,327.0,1,0,0
28.32,26.32,2.05,3.872,501.5,0.2722,31.92,1776.4,7.6,213.3,1,0,0
14.02,66.67,35.25,1.869,58.9,0.675,13.02,2112.7,20.5,487.2,6,1,0
40.1,62.99,22.55,0.689,151.8,0.1678,2.79,1372.6,11.64,53.9,8,1,1
35.3,61.21,5.04,1.873,270.3,0.5587,38.61,842.1,19.01,103.4,7,1,1
12.37,51.63,35.38,0.062,62.3,0.5566,14.12,1222.5,16.14,170.7,6,1,1
34.77,54.94,1.56,0.733,153.4,0.8314,8.81,1305.1,16.52,114.3,10,0,1
29.02,38.43,43.51,0.782,729.0,0.5209,23.22,1031.6,7.53,312.7,3,0,1
12.86,54.14,6.93,0.274,15.4,0.2097,40.96,2328.1,15.69,19.8,12,0,0
26.04,26.79,6.37,0.035,522.7,0.5582,1.96,1872.5,0.81,88.7,11,0,0
26.96,78.44,8.78,0.215,307.5,0.1731,34.46,641.2,13.01,146.7,7,1,0
15.8,25.79,48.01,1.595,538.1,0.263,25.76,1484.6,17.22,341.7,6,1,1
43.1,17.22,34.66,2.431,471.0,0.1249,19.15,1737.3,5.54,437.9,8,1,1
39.75,47.08,40.07,6.66,178.8,0.5106,33.48,393.4,7.77,399.2,4,1,1
33.42,65.96,19.88,0.638,677.8,0.1676,43.46,928.1,6.66,91.0,9,1,1
26.18,47.21,16.82,1.372,393.6,0.4755,10.31,2268.6,2.21,282.7,1,0,1
24.41,33.52,11.72,4.15,658.0,0.8464,6.46,1439.6,10.5,15.0,12,0,1
32.78,57.44,24.03,0.274,324.8,0.6758,41.08,581.6,29.37,155.3,7,1,1
29.09,39.5,27.59,1.897,787.7,0.1619,30.1,350.8,10.68,403.0,9,1,1
12.18,89.29,31.59,2.11,616.4,0.2794,19.71,1319.7,13.87,228.3,10,0,0
27.94,88.42,12.86,0.14,772.8,0.6389,25.8,1391.8,19.63,75.0,1,0,1
38.22,52.7,47.43,2.963,411.5,0.8158,33.55,869.3,19.49,219.3,10,0,1
26.07,37.87,8.49,2.516,379.0,0.1263,34.79,1594.5,28.5,99.0,3,0,0
11.82,72.66,48.28,0.051,604.4,0.75,41.4,218.3,25.74,196.6,7,1,1
37.52,13.12,0.74,0.143,704.2,0.5495,19.21,405.6,23.84,243.9,9,1,1
17.05,50.36,24.06,0.076,771.3,0.5369,13.2,1388.4,28.55,174.8,1,0,0
19.05,38.59,16.67,0.611,259.6,0.8663,28.78,201.4,7.0,468.5,6,1,0
15.76,88.25,22.46,1.068,639.0,0.6981,18.71,2208.2,18.55,281.3,11,0,0
21.56,11.02,28.53,1.14,168.5,0.7801,26.76,398.3,26.63,421.4,2,0,1
36.49,56.99,21.78,0.467,436.5,0.3832,18.9,1701.1,18.76,380.4,5,1,1
28.18,72.96,20.74,3.639,143.9,0.5435,6.88,1008.4,29.32,330.6,7,1,0
17.17,51.23,36.64,0.689,277.9,0.5923,21.12,1029.5,3.1,248.4,7,1,1
40.72,17.26,34.29,0.07,745.1,0.3573,31.09,1924.0,13.24,1.1,10,0,1
40.79,92.66,41.66,0.535,116.9,0.5562,35.97,1273.7,29.32,306.7,7,1,1
40.47,54.03,12.5,1.136,505.9,0.2893,22.2,1827.9,11.45,178.0,12,0,1
18.36,62.21,30.48,0.787,474.4,0.2147,7.44,1287.7,22.21,58.9,4,1,1
25.79,30.11,29.26,0.48,96.6,0.3992,18.66,1502.6,1.01,222.3,12,0,1
44.47,51.1,18.49,0.211,260.8,0.6914,35.38,1913.8,20.88,367.8,6,1,1
37.02,46.48,24.3,2.565,450.4,0.8329,18.58,1537.9,28.05,480.8,11,0,1
10.95,16.37,15.69,8.338,149.7,0.4662,31.34,1558.3,11.54,187.1,10,0,0
12.28,19.02,7.09,0.6,640.5,0.6143,22.82,1983.6,0.74,271.4,6,1,0
26.24,81.19,10.69,0.721,777.7,0.1824,10.86,2375.3,0.93,425.6,7,1,1
41.82,30.38,5.28,1.444,171.8,0.8236,35.83,973.0,26.77,167.0,9,1,1
28.85,26.57,34.15,1.901,149.5,0.5549,3.79,1463.9,21.7,71.1,6,1,1
27.42,52.92,33.04,0.746,363.9,0.7243,23.62,261.4,3.29,140.9,12,0,1
13.69,75.34,47.53,3.53,598.2,0.7356,9.4,929.1,1.73,449.6,10,0,0
32.99,15.27,36.48,1.231,225.3,0.3052,3.02,1059.5,24.16,79.7,1,0,1
38.77,59.03,2.6,0.898,15.9,0.5233,22.63,2096.3,24.31,164.6,8,1,0
23.31,20.13,44.21,1.561,433.0,0.8684,22.48,1307.8,3.7,232.3,2,0,1
37.15,13.1,43.13,4.58,765.3,0.1717,31.81,1841.1,9.12,423.6,3,0,1
43.76,14.48,22.17,2.374,313.0,0.6464,33.51,96.6,23.42,468.9,12,0,1
17.13,80.9,29.29,0.061,336.1,0.8698,32.75,1188.0,15.81,212.9,5,1,0
28.32,20.03,48.8,0.606,775.1,0.3405,18.43,2258.2,28.7,466.0,6,1,1
20.05,13.84,26.62,0.954,555.7,0.7892,28.43,599.6,14.48,80.7,7,1,0
37.75,47.22,45.27,0.566,575.3,0.8469,25.96,127.2,20.34,78.4,12,0,1
30.22,81.74,4.15,1.807,450.2,0.6977,18.97,1111.9,15.34,474.6,4,1,0
32.21,32.3,9.55,2.625,779.7,0.2851,26.87,1775.9,28.29,254.8,3,0,0
37.93,45.85,22.04,1.971,551.1,0.3672,42.63,1163.4,12.02,93.0,9,1,1
23.86,13.39,29.24,6.811,716.0,0.1286,8.68,1176.9,6.97,244.0,4,1,1
42.03,48.17,40.81,0.477,559.5,0.7652,40.76,1691.0,9.87,391.6,9,1,1
28.66,59.1,49.41,3.119,588.1,0.7797,2.41,673.3,25.6,413.5,9,1,1
15.53,58.53,19.44,2.183,232.3,0.6062,13.88,1892.1,14.99,432.0,11,0,0
34.36,38.26,2.37,0.675,242.8,0.382,12.97,425.1,10.69,284.8,12,0,0
37.76,36.82,40.06,1.987,626.4,0.1614,28.19,1019.6,16.37,433.5,3,0,1
21.09,19.06,30.22,0.165,237.4,0.7024,5.91,1657.2,4.08,255.0,3,0,1
40.0,41.18,9.93,2.336,450.2,0.6812,39.71,2079.5,0.26,303.5,11,0,1
41.72,18.46,24.74,1.14,199.5,0.8301,37.28,1989.3,8.49,379.4,8,1,1
19.69,75.16,37.12,0.519,653.6,0.6844,29.34,1818.1,18.19,212.7,1,0,1
44.42,92.13,38.52,1.6,88.4,0.763,20.63,929.8,21.38,36.8,6,1,1
14.92,92.46,24.98,1.539,663.6,0.6968,41.98,349.6,24.82,175.1,6,1,1
17.07,83.53,15.26,0.353,482.2,0.6045,37.38,581.2,27.81,312.0,9,1,0
16.45,61.07,48.69,0.046,149.5,0.4416,22.47,2168.8,12.42,96.2,2,0,0
41.29,69.57,33.17,0.853,433.6,0.8217,31.58,2150.5,22.24,74.2,8,1,1
32.9,34.24,20.41,1.264,226.0,0.6208,25.51,2381.3,2.33,146.5,7,1,1
15.32,63.62,14.02,3.139,258.8,0.4187,26.46,236.2,1.82,16.1,2,0,0
25.41,48.73,36.56,3.951,281.2,0.1668,14.89,1365.2,3.83,371.7,1,0,0
31.54,50.97,12.11,1.129,50.7,0.3326,20.79,1639.3,13.51,129.4,4,1,1
12.92,74.41,8.59,2.102,788.8,0.535,3.52,1791.1,6.42,62.1,2,0,0
40.88,33.96,26.49,0.868,25.2,0.3205,16.08,1627.5,8.68,349.6,3,0,1
38.13,37.03,14.5,2.056,530.0,0.277,31.31,1936.5,19.47,421.5,2,0,1
